Timestamp	Lambda3	Lambda4	Lambda5	Lambda6	Lambda7	Lambda9	Lambda10	Lambda11	Lambda12
17/1/2023 16:33:55.78555	"152,292,624"	"152,669,588"	"153,018,735"	"153,384,646"	"153,843,366"	"154,645,916"	"155,018,285"	"155,417,842"	"155,798,364"
17/1/2023 16:33:56.28555	"152,292,849"	"152,667,870"	"153,017,934"	"153,384,646"	"153,843,143"	"154,645,286"	"155,017,649"	"155,417,239"	"155,797,536"
17/1/2023 16:33:56.78555	"152,292,845"	"152,667,721"	"153,017,567"	"153,384,646"	"153,842,908"	"154,644,986"	"155,017,381"	"155,416,802"	"155,797,359"
17/1/2023 16:33:57.28555	"152,292,644"	"152,667,693"	"153,017,521"	"153,384,646"	"153,842,724"	"154,645,030"	"155,017,296"	"155,416,874"	"155,797,172"
17/1/2023 16:33:57.78555	"152,292,685"	"152,667,801"	"153,017,627"	"153,384,646"	"153,842,791"	"154,645,003"	"155,017,275"	"155,416,787"	"155,797,218"
17/1/2023 16:33:58.28555	"152,292,833"	"152,667,855"	"153,017,659"	"153,384,646"	"153,842,840"	"154,644,974"	"155,017,312"	"155,416,810"	"155,797,228"
17/1/2023 16:33:58.78555	"152,292,801"	"152,667,815"	"153,017,686"	"153,384,646"	"153,842,847"	"154,645,089"	"155,017,294"	"155,416,808"	"155,797,317"
17/1/2023 16:33:59.28555	"152,292,701"	"152,667,858"	"153,017,830"	"153,384,646"	"153,842,915"	"154,645,090"	"155,017,344"	"155,416,902"	"155,797,311"
17/1/2023 16:33:59.78555	"152,292,790"	"152,667,926"	"153,017,972"	"153,384,646"	"153,843,146"	"154,645,067"	"155,017,356"	"155,416,961"	"155,797,299"
17/1/2023 16:34:00.28555	"152,292,996"	"152,668,083"	"153,018,052"	"153,384,646"	"153,843,153"	"154,645,022"	"155,017,475"	"155,416,874"	"155,797,327"
17/1/2023 16:34:00.78555	"152,292,980"	"152,667,898"	"153,017,922"	"153,384,646"	"153,842,993"	"154,645,085"	"155,017,359"	"155,416,834"	"155,797,200"
17/1/2023 16:34:01.28555	"152,292,881"	"152,667,995"	"153,017,843"	"153,384,646"	"153,842,883"	"154,645,100"	"155,017,295"	"155,416,892"	"155,797,209"
17/1/2023 16:34:01.78555	"152,292,993"	"152,667,920"	"153,017,914"	"153,384,646"	"153,842,906"	"154,645,011"	"155,017,344"	"155,416,756"	"155,797,327"
17/1/2023 16:34:02.28555	"152,293,004"	"152,667,869"	"153,017,856"	"153,384,646"	"153,842,903"	"154,645,067"	"155,017,364"	"155,416,802"	"155,797,268"
17/1/2023 16:34:02.78555	"152,292,857"	"152,667,947"	"153,017,798"	"153,384,646"	"153,842,824"	"154,645,009"	"155,017,368"	"155,416,904"	"155,797,225"
17/1/2023 16:34:03.28555	"152,292,971"	"152,668,120"	"153,017,906"	"153,384,646"	"153,843,133"	"154,645,038"	"155,017,419"	"155,416,847"	"155,797,338"
17/1/2023 16:34:03.78555	"152,292,948"	"152,667,885"	"153,017,953"	"153,384,646"	"153,842,957"	"154,645,124"	"155,017,416"	"155,416,895"	"155,797,254"
17/1/2023 16:34:04.28555	"152,292,974"	"152,667,956"	"153,018,056"	"153,384,646"	"153,843,036"	"154,645,078"	"155,017,418"	"155,416,952"	"155,797,325"
17/1/2023 16:34:04.78555	"152,293,086"	"152,667,948"	"153,018,009"	"153,384,646"	"153,843,063"	"154,645,111"	"155,017,378"	"155,416,894"	"155,797,326"
17/1/2023 16:34:05.28555	"152,293,068"	"152,668,001"	"153,017,920"	"153,384,646"	"153,843,108"	"154,645,210"	"155,017,461"	"155,416,865"	"155,797,279"
17/1/2023 16:34:05.78555	"152,293,049"	"152,668,115"	"153,017,988"	"153,384,646"	"153,843,315"	"154,645,184"	"155,017,414"	"155,416,799"	"155,797,329"
17/1/2023 16:34:06.28555	"152,293,176"	"152,668,073"	"153,017,906"	"153,384,646"	"153,843,077"	"154,645,123"	"155,017,456"	"155,416,791"	"155,797,298"
17/1/2023 16:34:06.78555	"152,293,060"	"152,668,087"	"153,018,010"	"153,384,646"	"153,843,123"	"154,645,164"	"155,017,493"	"155,416,861"	"155,797,267"
17/1/2023 16:34:07.28555	"152,293,082"	"152,668,125"	"153,017,938"	"153,384,646"	"153,843,234"	"154,645,247"	"155,017,502"	"155,416,969"	"155,797,288"
17/1/2023 16:34:07.78555	"152,293,109"	"152,668,086"	"153,017,949"	"153,384,646"	"153,843,095"	"154,645,191"	"155,017,499"	"155,416,933"	"155,797,321"
17/1/2023 16:34:08.28555	"152,293,105"	"152,668,236"	"153,018,122"	"153,384,646"	"153,843,015"	"154,645,202"	"155,017,468"	"155,416,846"	"155,797,429"
17/1/2023 16:34:08.78555	"152,293,108"	"152,668,232"	"153,018,113"	"153,384,646"	"153,842,977"	"154,645,211"	"155,017,487"	"155,417,005"	"155,797,404"
17/1/2023 16:34:09.28555	"152,293,050"	"152,668,231"	"153,018,190"	"153,384,646"	"153,843,155"	"154,645,243"	"155,017,531"	"155,417,006"	"155,797,358"
17/1/2023 16:34:09.78555	"152,293,208"	"152,668,041"	"153,018,018"	"153,384,646"	"153,843,186"	"154,645,313"	"155,017,474"	"155,417,007"	"155,797,295"
17/1/2023 16:34:10.28555	"152,293,161"	"152,668,153"	"153,018,131"	"153,384,646"	"153,843,099"	"154,645,224"	"155,017,459"	"155,416,964"	"155,797,249"
17/1/2023 16:34:10.78555	"152,293,106"	"152,668,204"	"153,018,158"	"153,384,646"	"153,843,138"	"154,645,199"	"155,017,370"	"155,416,730"	"155,797,238"
17/1/2023 16:34:11.28555	"152,293,056"	"152,668,083"	"153,017,983"	"153,384,646"	"153,843,180"	"154,645,227"	"155,017,380"	"155,416,985"	"155,797,257"
17/1/2023 16:34:11.78555	"152,293,141"	"152,668,184"	"153,017,903"	"153,384,646"	"153,843,090"	"154,645,210"	"155,017,366"	"155,416,888"	"155,797,274"
17/1/2023 16:34:12.28555	"152,293,087"	"152,668,144"	"153,018,079"	"153,384,646"	"153,843,190"	"154,645,225"	"155,017,434"	"155,416,901"	"155,797,283"
17/1/2023 16:34:12.78555	"152,293,043"	"152,668,017"	"153,017,972"	"153,384,646"	"153,843,172"	"154,645,238"	"155,017,531"	"155,416,918"	"155,797,326"
17/1/2023 16:34:13.28555	"152,293,184"	"152,668,098"	"153,018,001"	"153,384,646"	"153,843,166"	"154,645,272"	"155,017,544"	"155,416,860"	"155,797,320"
17/1/2023 16:34:13.78555	"152,293,163"	"152,668,221"	"153,018,086"	"153,384,646"	"153,843,294"	"154,645,270"	"155,017,499"	"155,416,869"	"155,797,379"
17/1/2023 16:34:14.28555	"152,293,087"	"152,668,140"	"153,018,116"	"153,384,646"	"153,843,149"	"154,645,238"	"155,017,577"	"155,417,071"	"155,797,338"
17/1/2023 16:34:14.78555	"152,293,100"	"152,668,107"	"153,018,045"	"153,384,646"	"153,843,247"	"154,645,323"	"155,017,596"	"155,416,971"	"155,797,341"
17/1/2023 16:34:15.28555	"152,291,713"	"152,664,470"	"153,009,222"	"153,384,459"	"153,816,000"	"154,604,578"	"154,969,992"	"155,364,513"	"155,744,709"
17/1/2023 16:34:15.78555	"152,265,973"	"152,634,100"	"152,971,566"	"153,341,949"	"153,775,655"	"154,596,055"	"154,969,992"	"155,390,758"	"155,782,588"
17/1/2023 16:34:16.28555	"152,262,296"	"152,640,480"	"152,987,325"	"153,341,949"	"153,818,891"	"154,635,456"	"155,009,477"	"155,416,800"	"155,807,187"
17/1/2023 16:34:16.78555	"152,293,051"	"152,665,336"	"153,012,979"	"153,341,949"	"153,837,997"	"154,642,740"	"155,017,546"	"155,424,010"	"155,811,266"
17/1/2023 16:34:17.28555	"152,268,371"	"152,639,916"	"152,985,885"	"153,341,949"	"153,809,022"	"154,615,638"	"155,017,546"	"155,407,121"	"155,799,525"
17/1/2023 16:34:17.78555	"152,290,458"	"152,660,083"	"153,005,847"	"153,385,301"	"153,826,917"	"154,636,065"	"155,012,442"	"155,417,560"	"155,803,669"
17/1/2023 16:34:18.28555	"152,295,041"	"152,666,958"	"153,014,363"	"153,394,921"	"153,839,326"	"154,649,274"	"155,024,790"	"155,430,125"	"155,814,523"
17/1/2023 16:34:18.78555	"152,318,685"	"152,697,538"	"153,050,045"	"153,394,921"	"153,892,335"	"154,652,673"	"155,022,496"	"155,420,347"	"155,800,226"
17/1/2023 16:34:19.28555	"152,338,875"	"152,728,592"	"153,097,029"	"153,394,921"	"153,958,869"	"154,741,532"	"155,092,449"	"155,470,999"	"155,831,303"
17/1/2023 16:34:19.78555	"152,353,530"	"152,741,780"	"153,105,616"	"153,394,921"	"153,955,983"	"154,739,754"	"155,093,462"	"155,476,278"	"155,840,353"
17/1/2023 16:34:20.28555	"152,367,279"	"152,752,165"	"153,114,384"	"153,394,921"	"153,965,770"	"154,750,012"	"155,103,004"	"155,484,265"	"155,847,894"
17/1/2023 16:34:20.78555	"152,382,850"	"152,768,312"	"153,130,876"	"153,394,921"	"153,983,608"	"154,773,839"	"155,129,334"	"155,514,806"	"155,883,250"
17/1/2023 16:34:21.28555	"152,360,808"	"152,746,816"	"153,108,854"	"153,394,921"	"153,957,549"	"154,740,679"	"155,094,236"	"155,475,822"	"155,840,206"
17/1/2023 16:34:21.78555	"152,358,749"	"152,744,238"	"153,105,987"	"153,394,921"	"153,955,032"	"154,739,183"	"155,092,712"	"155,474,413"	"155,838,936"
17/1/2023 16:34:22.28555	"152,357,478"	"152,743,335"	"153,105,471"	"153,394,921"	"153,954,733"	"154,738,966"	"155,092,604"	"155,474,206"	"155,838,618"
17/1/2023 16:34:22.78555	"152,357,307"	"152,742,867"	"153,104,878"	"153,394,921"	"153,954,184"	"154,738,700"	"155,092,393"	"155,474,292"	"155,838,503"
17/1/2023 16:34:23.28555	"152,356,955"	"152,742,616"	"153,104,535"	"153,394,921"	"153,953,737"	"154,738,471"	"155,092,132"	"155,474,061"	"155,838,619"
17/1/2023 16:34:23.78555	"152,356,622"	"152,742,226"	"153,104,216"	"153,394,921"	"153,953,511"	"154,738,252"	"155,091,945"	"155,473,913"	"155,838,504"
17/1/2023 16:34:24.28555	"152,356,465"	"152,742,022"	"153,103,905"	"153,394,921"	"153,953,178"	"154,737,960"	"155,091,812"	"155,473,788"	"155,838,450"
17/1/2023 16:34:24.78555	"152,356,211"	"152,741,927"	"153,103,742"	"153,394,921"	"153,952,898"	"154,737,815"	"155,091,489"	"155,473,778"	"155,838,322"
17/1/2023 16:34:25.28555	"152,356,059"	"152,741,594"	"153,103,659"	"153,394,921"	"153,952,645"	"154,737,435"	"155,091,351"	"155,473,581"	"155,838,271"
17/1/2023 16:34:25.78555	"152,355,830"	"152,741,253"	"153,103,380"	"153,394,921"	"153,952,480"	"154,737,353"	"155,091,264"	"155,473,509"	"155,838,179"
17/1/2023 16:34:26.28555	"152,355,902"	"152,741,474"	"153,103,441"	"153,394,921"	"153,952,281"	"154,737,419"	"155,091,101"	"155,473,491"	"155,838,079"
17/1/2023 16:34:26.78555	"152,355,717"	"152,741,325"	"153,103,150"	"153,394,921"	"153,952,187"	"154,737,258"	"155,091,128"	"155,473,414"	"155,838,075"
17/1/2023 16:34:27.28555	"152,355,694"	"152,741,334"	"153,103,091"	"153,394,921"	"153,951,996"	"154,737,212"	"155,091,024"	"155,473,392"	"155,837,916"
17/1/2023 16:34:27.78555	"152,355,624"	"152,741,218"	"153,102,929"	"153,394,921"	"153,951,860"	"154,736,993"	"155,090,956"	"155,473,357"	"155,837,944"
17/1/2023 16:34:28.28555	"152,355,495"	"152,741,189"	"153,102,962"	"153,394,921"	"153,951,826"	"154,736,991"	"155,090,834"	"155,473,303"	"155,837,925"
17/1/2023 16:34:28.78555	"152,355,529"	"152,741,083"	"153,102,818"	"153,394,921"	"153,951,618"	"154,736,889"	"155,090,858"	"155,473,164"	"155,837,829"
17/1/2023 16:34:29.28555	"152,355,328"	"152,740,910"	"153,102,764"	"153,394,921"	"153,951,641"	"154,736,755"	"155,090,749"	"155,473,233"	"155,837,796"
17/1/2023 16:34:29.78555	"152,355,369"	"152,740,910"	"153,102,898"	"153,394,921"	"153,951,474"	"154,736,641"	"155,090,603"	"155,473,113"	"155,837,872"
17/1/2023 16:34:30.28555	"152,355,231"	"152,740,884"	"153,102,754"	"153,394,921"	"153,951,425"	"154,736,691"	"155,090,559"	"155,472,981"	"155,837,844"
17/1/2023 16:34:30.78555	"152,355,256"	"152,740,842"	"153,102,583"	"153,394,921"	"153,951,376"	"154,736,544"	"155,090,471"	"155,472,953"	"155,837,794"
17/1/2023 16:34:31.28555	"152,355,253"	"152,740,835"	"153,102,541"	"153,394,921"	"153,951,267"	"154,736,497"	"155,090,426"	"155,473,042"	"155,837,699"
17/1/2023 16:34:31.78555	"152,355,112"	"152,740,606"	"153,102,567"	"153,394,921"	"153,951,309"	"154,736,492"	"155,090,460"	"155,472,906"	"155,837,669"
17/1/2023 16:34:32.28555	"152,355,213"	"152,740,938"	"153,102,319"	"153,394,921"	"153,951,144"	"154,736,409"	"155,090,412"	"155,472,878"	"155,837,701"
17/1/2023 16:34:32.78555	"152,355,106"	"152,740,526"	"153,102,481"	"153,394,921"	"153,951,180"	"154,736,278"	"155,090,208"	"155,472,843"	"155,837,803"
17/1/2023 16:34:33.28555	"152,355,078"	"152,740,528"	"153,102,427"	"153,394,921"	"153,951,018"	"154,736,251"	"155,090,187"	"155,472,848"	"155,837,789"
17/1/2023 16:34:33.78555	"152,355,063"	"152,740,831"	"153,102,287"	"153,394,921"	"153,951,072"	"154,736,214"	"155,090,155"	"155,472,790"	"155,837,734"
17/1/2023 16:34:34.28555	"152,355,091"	"152,740,564"	"153,102,315"	"153,394,921"	"153,950,962"	"154,736,111"	"155,090,156"	"155,472,750"	"155,838,154"
17/1/2023 16:34:34.78555	"152,354,934"	"152,740,635"	"153,102,293"	"153,394,921"	"153,950,826"	"154,736,066"	"155,090,134"	"155,472,802"	"155,837,587"
17/1/2023 16:34:35.28555	"152,354,977"	"152,740,513"	"153,102,219"	"153,394,921"	"153,950,915"	"154,736,052"	"155,090,122"	"155,472,667"	"155,837,531"
17/1/2023 16:34:35.78555	"152,354,820"	"152,740,672"	"153,102,169"	"153,394,921"	"153,950,779"	"154,735,967"	"155,090,011"	"155,472,629"	"155,838,042"
17/1/2023 16:34:36.28555	"152,355,040"	"152,740,521"	"153,102,119"	"153,394,921"	"153,950,768"	"154,735,965"	"155,090,062"	"155,472,634"	"155,838,021"
17/1/2023 16:34:36.78555	"152,354,861"	"152,740,403"	"153,102,181"	"153,394,921"	"153,950,791"	"154,735,972"	"155,089,951"	"155,472,671"	"155,838,045"
17/1/2023 16:34:37.28555	"152,354,945"	"152,740,458"	"153,102,131"	"153,394,921"	"153,950,702"	"154,735,917"	"155,089,974"	"155,472,598"	"155,837,979"
17/1/2023 16:34:37.78555	"152,354,905"	"152,740,462"	"153,102,055"	"153,394,921"	"153,950,625"	"154,735,830"	"155,089,864"	"155,472,650"	"155,837,452"
17/1/2023 16:34:38.28555	"152,354,725"	"152,740,245"	"153,102,017"	"153,394,921"	"153,950,553"	"154,735,826"	"155,089,876"	"155,472,502"	"155,838,051"
17/1/2023 16:34:38.78555	"152,354,797"	"152,740,425"	"153,101,952"	"153,394,921"	"153,950,622"	"154,735,712"	"155,089,921"	"155,472,574"	"155,837,974"
17/1/2023 16:34:39.28555	"152,354,736"	"152,740,290"	"153,102,003"	"153,394,921"	"153,950,500"	"154,735,814"	"155,089,784"	"155,472,411"	"155,837,898"
17/1/2023 16:34:39.78555	"152,354,695"	"152,740,165"	"153,101,913"	"153,394,921"	"153,950,546"	"154,735,642"	"155,089,778"	"155,472,429"	"155,837,829"
17/1/2023 16:34:40.28555	"152,354,895"	"152,740,239"	"153,101,989"	"153,394,921"	"153,950,472"	"154,735,711"	"155,089,783"	"155,472,496"	"155,837,843"
17/1/2023 16:34:40.78555	"152,354,785"	"152,740,275"	"153,101,909"	"153,394,921"	"153,950,408"	"154,735,643"	"155,089,756"	"155,472,395"	"155,837,967"
17/1/2023 16:34:41.28555	"152,354,755"	"152,740,395"	"153,101,914"	"153,394,921"	"153,950,528"	"154,735,672"	"155,089,693"	"155,472,407"	"155,837,262"
17/1/2023 16:34:41.78555	"152,354,604"	"152,740,304"	"153,101,867"	"153,394,921"	"153,950,330"	"154,735,585"	"155,089,630"	"155,472,348"	"155,837,882"
17/1/2023 16:34:42.28555	"152,354,684"	"152,740,188"	"153,101,854"	"153,394,921"	"153,950,345"	"154,735,626"	"155,089,599"	"155,472,330"	"155,837,932"
17/1/2023 16:34:42.78555	"152,354,658"	"152,740,227"	"153,101,888"	"153,394,921"	"153,950,271"	"154,735,521"	"155,089,521"	"155,472,350"	"155,837,718"
17/1/2023 16:34:43.28555	"152,354,699"	"152,740,294"	"153,101,588"	"153,394,921"	"153,950,181"	"154,735,457"	"155,089,628"	"155,472,261"	"155,837,874"
17/1/2023 16:34:43.78555	"152,306,395"	"152,694,166"	"153,053,922"	"153,450,797"	"153,896,371"	"154,671,243"	"155,014,141"	"155,378,338"	"155,747,825"
17/1/2023 16:34:44.28555	"152,336,283"	"152,697,422"	"153,024,272"	"153,450,797"	"153,827,189"	"154,636,419"	"155,014,141"	"155,422,792"	"155,814,480"
17/1/2023 16:34:44.78555	"152,265,591"	"152,642,572"	"152,991,131"	"153,376,348"	"153,818,587"	"154,627,868"	"155,001,882"	"155,405,866"	"155,795,832"
17/1/2023 16:34:45.28555	"152,257,610"	"152,633,366"	"152,983,452"	"153,376,348"	"153,811,465"	"154,622,796"	"155,001,882"	"155,406,567"	"155,793,948"
17/1/2023 16:34:45.78555	"152,272,049"	"152,646,531"	"152,992,610"	"153,371,778"	"153,817,280"	"154,630,111"	"155,008,617"	"155,401,990"	"155,790,173"
17/1/2023 16:34:46.28555	"152,300,771"	"152,672,795"	"153,018,975"	"153,397,535"	"153,840,504"	"154,640,533"	"155,013,042"	"155,414,064"	"155,797,730"
17/1/2023 16:34:46.78555	"152,300,765"	"152,673,347"	"153,019,915"	"153,397,535"	"153,843,152"	"154,645,297"	"155,017,900"	"155,418,073"	"155,798,847"
17/1/2023 16:34:47.28555	"152,300,489"	"152,672,669"	"153,019,635"	"153,397,535"	"153,842,770"	"154,645,250"	"155,017,771"	"155,418,064"	"155,798,779"
17/1/2023 16:34:47.78555	"152,300,177"	"152,672,698"	"153,019,671"	"153,397,535"	"153,843,204"	"154,645,268"	"155,017,783"	"155,418,093"	"155,798,686"
17/1/2023 16:34:48.28555	"152,300,029"	"152,672,798"	"153,019,713"	"153,397,535"	"153,843,134"	"154,645,405"	"155,017,922"	"155,418,154"	"155,798,839"
17/1/2023 16:34:48.78555	"152,299,948"	"152,672,569"	"153,019,540"	"153,397,535"	"153,843,398"	"154,645,410"	"155,017,835"	"155,418,212"	"155,798,942"
17/1/2023 16:34:49.28555	"152,299,851"	"152,672,536"	"153,019,655"	"153,397,535"	"153,842,698"	"154,645,402"	"155,017,907"	"155,418,115"	"155,799,544"
17/1/2023 16:34:49.78555	"152,299,821"	"152,672,130"	"153,019,402"	"153,397,535"	"153,842,857"	"154,645,325"	"155,017,967"	"155,418,145"	"155,799,098"
17/1/2023 16:34:50.28555	"152,299,632"	"152,672,290"	"153,019,254"	"153,397,535"	"153,842,678"	"154,645,305"	"155,017,740"	"155,418,053"	"155,798,790"
17/1/2023 16:34:50.78555	"152,299,498"	"152,671,957"	"153,019,068"	"153,397,535"	"153,842,882"	"154,645,138"	"155,017,803"	"155,417,940"	"155,798,878"
17/1/2023 16:34:51.28555	"152,299,447"	"152,671,866"	"153,018,964"	"153,397,535"	"153,843,088"	"154,645,203"	"155,017,761"	"155,418,103"	"155,798,890"
17/1/2023 16:34:51.78555	"152,299,304"	"152,671,952"	"153,019,052"	"153,397,535"	"153,842,812"	"154,645,116"	"155,017,745"	"155,418,135"	"155,798,609"
17/1/2023 16:34:52.28555	"152,299,158"	"152,671,726"	"153,018,921"	"153,397,535"	"153,842,846"	"154,645,266"	"155,017,820"	"155,418,266"	"155,798,792"
17/1/2023 16:34:52.78555	"152,299,121"	"152,671,696"	"153,018,977"	"153,397,535"	"153,842,908"	"154,645,178"	"155,017,814"	"155,418,017"	"155,798,831"
17/1/2023 16:34:53.28555	"152,299,039"	"152,671,847"	"153,019,010"	"153,397,535"	"153,842,678"	"154,645,253"	"155,017,746"	"155,418,125"	"155,798,753"
17/1/2023 16:34:53.78555	"152,299,124"	"152,671,799"	"153,018,919"	"153,397,535"	"153,843,031"	"154,645,195"	"155,017,774"	"155,418,151"	"155,798,853"
17/1/2023 16:34:54.28555	"152,299,046"	"152,671,613"	"153,018,941"	"153,397,535"	"153,842,858"	"154,645,199"	"155,017,785"	"155,418,068"	"155,798,694"
17/1/2023 16:34:54.78555	"152,298,861"	"152,671,640"	"153,018,860"	"153,397,535"	"153,842,849"	"154,645,121"	"155,017,852"	"155,418,108"	"155,798,839"
17/1/2023 16:34:55.28555	"152,298,806"	"152,671,709"	"153,018,591"	"153,397,535"	"153,842,422"	"154,645,087"	"155,017,632"	"155,418,130"	"155,798,758"
17/1/2023 16:34:55.78555	"152,298,279"	"152,671,153"	"153,018,681"	"153,397,535"	"153,842,682"	"154,644,988"	"155,017,569"	"155,417,888"	"155,798,651"
17/1/2023 16:34:56.28555	"152,298,227"	"152,671,084"	"153,018,628"	"153,397,535"	"153,842,768"	"154,644,985"	"155,017,512"	"155,417,938"	"155,798,604"
17/1/2023 16:34:56.78555	"152,298,239"	"152,671,127"	"153,018,554"	"153,397,535"	"153,842,700"	"154,645,009"	"155,017,602"	"155,418,006"	"155,798,542"
17/1/2023 16:34:57.28555	"152,298,114"	"152,671,095"	"153,018,534"	"153,397,535"	"153,842,529"	"154,644,965"	"155,017,581"	"155,417,867"	"155,798,465"
17/1/2023 16:34:57.78555	"152,298,023"	"152,671,158"	"153,018,531"	"153,397,535"	"153,842,627"	"154,644,987"	"155,017,552"	"155,417,763"	"155,798,563"
17/1/2023 16:34:58.28555	"152,298,187"	"152,671,209"	"153,018,595"	"153,397,535"	"153,842,599"	"154,644,898"	"155,017,576"	"155,418,010"	"155,798,430"
17/1/2023 16:34:58.78555	"152,298,157"	"152,671,264"	"153,018,453"	"153,397,535"	"153,842,743"	"154,644,932"	"155,017,650"	"155,417,839"	"155,798,671"
17/1/2023 16:34:59.28555	"152,298,104"	"152,671,110"	"153,018,529"	"153,397,535"	"153,842,696"	"154,645,062"	"155,017,565"	"155,417,819"	"155,798,639"
17/1/2023 16:34:59.78555	"152,298,004"	"152,671,032"	"153,018,469"	"153,399,266"	"153,842,684"	"154,645,102"	"155,017,567"	"155,417,918"	"155,798,737"
17/1/2023 16:35:00.28555	"152,298,049"	"152,671,156"	"153,018,468"	"153,399,266"	"153,842,631"	"154,645,027"	"155,017,625"	"155,417,931"	"155,798,626"
17/1/2023 16:35:00.78555	"152,297,620"	"152,670,627"	"153,018,163"	"153,399,266"	"153,842,388"	"154,644,760"	"155,017,439"	"155,417,783"	"155,798,488"
17/1/2023 16:35:01.28555	"152,296,232"	"152,670,083"	"153,017,673"	"153,398,731"	"153,841,972"	"154,644,588"	"155,017,335"	"155,417,652"	"155,798,314"
17/1/2023 16:35:01.78555	"152,296,200"	"152,669,922"	"153,017,696"	"153,398,731"	"153,842,082"	"154,644,639"	"155,017,216"	"155,417,510"	"155,798,379"
17/1/2023 16:35:02.28555	"152,296,245"	"152,669,755"	"153,017,838"	"153,401,924"	"153,842,072"	"154,644,611"	"155,017,202"	"155,417,761"	"155,798,300"
17/1/2023 16:35:02.78555	"152,296,325"	"152,669,867"	"153,017,716"	"153,401,924"	"153,842,138"	"154,644,625"	"155,017,244"	"155,417,591"	"155,798,298"
17/1/2023 16:35:03.28555	"152,296,322"	"152,669,921"	"153,017,530"	"153,401,924"	"153,841,883"	"154,644,637"	"155,017,310"	"155,417,582"	"155,798,361"
17/1/2023 16:35:03.78555	"152,296,197"	"152,669,879"	"153,017,696"	"153,401,924"	"153,842,183"	"154,644,693"	"155,017,252"	"155,417,711"	"155,798,262"
17/1/2023 16:35:04.28555	"152,296,110"	"152,669,888"	"153,017,597"	"153,401,924"	"153,842,135"	"154,644,588"	"155,017,369"	"155,417,628"	"155,798,298"
17/1/2023 16:35:04.78555	"152,296,067"	"152,669,779"	"153,017,587"	"153,401,924"	"153,841,869"	"154,644,675"	"155,017,348"	"155,417,797"	"155,798,318"
